072024061133123299Tudela                                                                                              000000000000037791000380002596900025970000000000000000000008190000107490000014400000085000133130000000000000000000S
072024061133123399Tulebras                                                                                            000000000000000148000010000010500000105000000000000000000000050000000620000000000000001000000690000000000000000000S
072024061133123499Ucar                                                                                                000000000000000190000010000015400000154000000000000000000000046000000630000000300000001000000740000000000000000000S
072024061133123599Ujué/Uxue                                                                                           000000000000000171000010000015300000153000000000000000000000057000000790000000200000002000000870000000000000000000S
072024061133123699Ultzama                                                                                             000000000000001636000010000130900001309000000000000000000000288000004240000000200000000000005520000000000000000000S
072024061133123799Unciti                                                                                              000000000000000225000010000020000000200000000000000000000000076000001020000000000000002000001150000000000000000000S
072024061133123899Unzué/Untzue                                                                                        000000000000000158000010000013700000137000000000000000000000047000000720000000100000001000000830000000000000000000S
072024061133123999Urdazubi/Urdax                                                                                      000000000000000362000010000030600000306000000000000000000000099000001230000000200000000000001510000000000000000000S
072024061133124099Urdiain                                                                                             000000000000000638000010000052700000527000000000000000000000156000002060000000000000000000002590000000000000000000S
072024061133124199Urraul Alto                                                                                         000000000000000135000010000012800000128000000000000000000000056000000670000000100000000000000720000000000000000000S
072024061133124299Urraul Bajo                                                                                         000000000000000326000010000028200000282000000000000000000000083000001140000000100000000000001300000000000000000000S
072024061133124399Urroz-Villa                                                                                         000000000000000418000010000030900000309000000000000000000000091000001220000000600000003000001630000000000000000000S
072024061133124499Urroz                                                                                               000000000000000177000010000014200000142000000000000000000000027000000340000000000000000000000440000000000000000000S
072024061133124599Urzainqui/Urzainki                                                                                  000000000000000079000010000007000000070000000000000000000000029000000370000000300000002000000430000000000000000000S
072024061133124699Uterga                                                                                              000000000000000169000010000014300000143000000000000000000000054000000750000000400000000000000850000000000000000000S
072024061133124799Uztárroz/Uztarroze                                                                                  000000000000000139000010000012700000127000000000000000000000044000000510000000000000000000000770000000000000000000S
072024061133124899Luzaide/Valcarlos                                                                                   000000000000000304000010000025600000256000000000000000000000062000000870000000300000000000001150000000000000000000S
072024061133124999Valtierra                                                                                           000000000000002424000030000174300001743000000000000000000000716000008550000000500000005000010060000000000000000000S
072024061133125099Bera                                                                                                000000000000003792000040000277600002776000000000000000000000763000010380000001300000004000012380000000000000000000S
072024061133125199Viana                                                                                               000000000000004370000050000317100003171000000000000000000000931000012480000000800000014000016230000000000000000000S
072024061133125299Vidángoz/Bidankoze                                                                                  000000000000000075000010000007100000071000000000000000000000010000000300000000100000000000000430000000000000000000S
072024061133125399Bidaurreta                                                                                          000000000000000165000010000013400000134000000000000000000000031000000700000000000000000000001010000000000000000000S
072024061133125499Villafranca                                                                                         000000000000003004000030000193800001938000000000000000000000651000008260000001300000004000009680000000000000000000S
072024061133125599Villamayor de Monjardín                                                                             000000000000000117000010000010300000103000000000000000000000037000000480000000000000001000000630000000000000000000S
072024061133125699Hiriberri/Villanueva de Aezkoa                                                                      000000000000000101000010000009000000090000000000000000000000028000000380000000100000000000000480000000000000000000S
072024061133125799Villatuerta                                                                                         000000000000001266000010000097800000978000000000000000000000275000003750000000400000004000004890000000000000000000S
072024061133125899Villava/Atarrabia                                                                                   000000000000010067000110000774300007743000000000000000000002534000032990000002100000016000041980000000000000000000S
072024061133125999Igantzi                                                                                             000000000000000572000010000047100000471000000000000000000000109000001650000000400000002000002160000000000000000000S
072024061133126099Valle de Yerri/Deierri                                                                              000000000000001581000020000129600001296000000000000000000000266000004470000000400000007000006150000000000000000000S
072024061133126199Yesa                                                                                                000000000000000294000010000024000000240000000000000000000000089000001100000000100000000000001290000000000000000000S
072024061133126299Zabalza/Zabaltza                                                                                    000000000000000289000010000024300000243000000000000000000000085000001370000000300000000000001570000000000000000000S
072024061133126399Zubieta                                                                                             000000000000000292000010000022500000225000000000000000000000071000000830000000200000000000001010000000000000000000S
072024061133126499Zugarramurdi                                                                                        000000000000000231000010000019300000193000000000000000000000052000000760000000500000001000000820000000000000000000S
072024061133126599Zúñiga                                                                                              000000000000000089000010000007000000070000000000000000000000021000000350000000000000000000000400000000000000000000S
072024061133190199Barañain                                                                                            000000000000019575000200001496100014961000000000000000000004798000062800000006400000043000080990000000000000000000S
072024061133190299Berrioplano/Berriobeiti                                                                             000000000000007541000070000487100004871000000000000000000001275000017880000002400000011000024060000000000000000000S
072024061133190399Berriozar                                                                                           000000000000010919000110000747300007473000000000000000000002034000027430000002000000021000034100000000000000000000S
072024061133190499Irurtzun                                                                                            000000000000002316000020000161400001614000000000000000000000430000005750000000400000004000007150000000000000000000S
072024061133190599Beriáin                                                                                             000000000000004129000040000309900003099000000000000000000000843000011710000000900000013000014640000000000000000000S
072024061133190699Orkoien                                                                                             000000000000004051000040000283100002831000000000000000000000770000011000000001800000009000013960000000000000000000S
072024061133190799Zizur Mayor/Zizur Nagusia                                                                           000000000000015715000180001212400012123000000000000000000003723000050770000005100000034000067370000000000000000000S
072024061133190899Lekunberri                                                                                          000000000000001689000020000121500001215000000000000000000000349000004840000000200000002000005940000000000000000000S
072024061140100199Alegría-Dulantzi                                                                                    000000000000002975000040000213500002135000000000000000000000498000007640000000400000005000009780000000000000000000S
072024061140100299Amurrio                                                                                             000000000000010313000150000790400007904000000000000000000002550000034070000001500000022000043180000000000000000000S
072024061140100399Aramaio                                                                                             000000000000001409000020000113700001137000000000000000000000320000004230000000100000003000005260000000000000000000S
072024061140100499Artziniega                                                                                          000000000000001832000020000142700001427000000000000000000000467000006460000000400000005000007750000000000000000000S
072024061140100699Armiñón                                                                                             000000000000000232000010000019200000192000000000000000000000046000000630000000100000004000000810000000000000000000S
072024061140100899Arratzua-Ubarrundia                                                                                 000000000000001043000020000084900000849000000000000000000000211000003300000000000000002000004310000000000000000000S
072024061140100999Asparrena                                                                                           000000000000001609000020000128200001282000000000000000000000394000005420000000200000004000006770000000000000000000S
072024061140101099Ayala/Aiara                                                                                         000000000000002918000050000232700002327000000000000000000000670000009640000001400000007000011990000000000000000000S
072024061140101199Baños de Ebro/Mañueta                                                                               000000000000000295000010000023000000230000000000000000000000078000001160000000200000000000001380000000000000000000S
072024061140101399Barrundia                                                                                           000000000000000897000010000074000000740000000000000000000000184000002680000000200000003000003500000000000000000000S
072024061140101499Berantevilla                                                                                        000000000000000451000010000037700000377000000000000000000000128000001710000000100000000000002030000000000000000000S
072024061140101699Bernedo                                                                                             000000000000000540000010000045900000459000000000000000000000081000001140000000100000002000001780000000000000000000S
072024061140101799Campezo/Kanpezu                                                                                     000000000000001072000010000087500000875000000000000000000000264000003560000000200000001000004310000000000000000000S
072024061140101899Zigoitia                                                                                            000000000000001821000020000148200001482000000000000000000000435000005930000000700000002000007370000000000000000000S
072024061140101999Kripan                                                                                              000000000000000174000010000015400000154000000000000000000000052000000800000000000000000000000980000000000000000000S
072024061140102099Kuartango                                                                                           000000000000000401000010000033000000330000000000000000000000111000001580000000000000000000002030000000000000000000S
072024061140102199Elburgo/Burgelu                                                                                     000000000000000638000010000051100000511000000000000000000000139000001770000000100000002000002280000000000000000000S
072024061140102299Elciego                                                                                             000000000000000964000010000073500000735000000000000000000000245000003470000000200000009000004220000000000000000000S
072024061140102399Elvillar/Bilar                                                                                      000000000000000313000010000026400000264000000000000000000000085000001220000000200000002000001520000000000000000000S
072024061140102799Iruraiz-Gauna                                                                                       000000000000000541000010000046900000469000000000000000000000110000001610000000200000001000002160000000000000000000S
072024061140102899Labastida/Bastida                                                                                   000000000000001566000020000116100001161000000000000000000000380000005190000000600000000000006610000000000000000000S
072024061140103099Lagrán                                                                                              000000000000000172000010000014900000149000000000000000000000063000000760000000000000000000000900000000000000000000S
072024061140103199Laguardia                                                                                           000000000000001472000020000112000001121000000000000000000000409000005720000000000000008000007140000000000000000000S
072024061140103299Lanciego/Lantziego                                                                                  000000000000000708000010000048200000482000000000000000000000151000002100000000100000006000002810000000000000000000S
072024061140103399Lapuebla de Labarca                                                                                 000000000000000865000010000064000000640000000000000000000000269000003340000000100000004000003810000000000000000000S
072024061140103499Leza                                                                                                000000000000000220000010000015600000156000000000000000000000050000000720000000000000001000000910000000000000000000S
072024061140103699Laudio/Llodio                                                                                       000000000000017917000240001441400014414000000000000000000004568000062850000005100000038000074170000000000000000000S
072024061140103799Arraia-Maeztu                                                                                       000000000000000812000010000063400000634000000000000000000000192000002590000000500000003000003280000000000000000000S
072024061140103999Moreda de Álava/Moreda Araba                                                                        000000000000000208000010000018400000184000000000000000000000061000000850000000000000000000001140000000000000000000S
072024061140104199Navaridas                                                                                           000000000000000197000010000015000000150000000000000000000000045000000690000000100000002000000840000000000000000000S
072024061140104299Okondo                                                                                              000000000000001198000020000094100000941000000000000000000000293000004070000000200000003000005010000000000000000000S
072024061140104399Oyón-Oion                                                                                           000000000000003405000040000241600002416000000000000000000000612000008180000000300000011000010900000000000000000000S
072024061140104499Peñacerrada-Urizaharra                                                                              000000000000000302000010000026300000263000000000000000000000090000001110000000000000003000001370000000000000000000S
072024061140104699Erriberagoitia/Ribera Alta                                                                          000000000000000828000010000069100000691000000000000000000000177000002600000000200000004000003310000000000000000000S
072024061140104799Erriberabeitia                                                                                      000000000000001423000020000108900001089000000000000000000000278000004020000000200000002000005050000000000000000000S
072024061140104999Añana                                                                                               000000000000000156000010000012200000121000000000000000000000047000000620000000000000000000000820000000000000000000S
072024061140105199Agurain/Salvatierra                                                                                 000000000000005085000060000361600003616000000000000000000000898000012630000001400000007000016610000000000000000000S
072024061140105299Samaniego                                                                                           000000000000000305000010000021300000213000000000000000000000084000001220000000000000001000001460000000000000000000S
072024061140105399San Millán/Donemiliaga                                                                              000000000000000726000010000059500000595000000000000000000000174000002320000000000000005000002940000000000000000000S
072024061140105499Urkabustaiz                                                                                         000000000000001434000020000107600001076000000000000000000000322000004650000000100000004000005870000000000000000000S
072024061140105599Valdegovía/Gaubea                                                                                   000000000000001066000020000090900000909000000000000000000000267000003470000000300000001000004490000000000000000000S
072024061140105699Harana/Valle de Arana                                                                               000000000000000219000010000018900000189000000000000000000000047000000690000000000000001000000830000000000000000000S
072024061140105799Villabuena de Álava/Eskuernaga                                                                      000000000000000285000010000023400000234000000000000000000000104000001350000000100000000000001660000000000000000000S
072024061140105899Legutio                                                                                             000000000000002048000020000150700001507000000000000000000000418000005440000000500000004000006840000000000000000000S
072024061140105999Vitoria-Gasteiz                                                                                     000000000000255886003090019149900191497000000000000000000051929000715910000046000000471000933520000000000000000000S
072024061140106099Yécora/Iekora                                                                                       000000000000000249000010000020600000206000000000000000000000078000001040000000000000000000001350000000000000000000S
072024061140106199Zalduondo                                                                                           000000000000000196000010000017200000172000000000000000000000061000000850000000200000000000001200000000000000000000S
072024061140106299Zambrana                                                                                            000000000000000422000010000035600000356000000000000000000000104000001460000000100000000000001740000000000000000000S
072024061140106399Zuia                                                                                                000000000000002343000020000199900001999000000000000000000000597000008300000000300000005000010600000000000000000000S
072024061140190199Iruña Oka/Iruña de Oca                                                                              000000000000003597000040000262800002628000000000000000000000622000008710000000200000016000010790000000000000000000S
072024061140190299Lantarón                                                                                            000000000000000938000020000076400000764000000000000000000000194000002860000000000000002000003730000000000000000000S
072024061142000199Abaltzisketa                                                                                        000000000000000326000010000024800000248000000000000000000000059000000820000000000000001000001140000000000000000000S
072024061142000299Aduna                                                                                               000000000000000506000010000037700000377000000000000000000000093000001460000000000000000000001990000000000000000000S
072024061142000399Aizarnazabal                                                                                        000000000000000771000010000057000000570000000000000000000000146000002040000000100000005000002590000000000000000000S
072024061142000499Albiztur                                                                                            000000000000000325000010000024500000245000000000000000000000065000000960000000500000001000001230000000000000000000S
072024061142000599Alegia                                                                                              000000000000001771000020000128200001282000000000000000000000396000005060000000100000002000006240000000000000000000S
072024061142000699Alkiza                                                                                              000000000000000371000010000025500000255000000000000000000000075000000980000000000000001000001100000000000000000000S
072024061142000799Altzo                                                                                               000000000000000448000010000035300000353000000000000000000000100000001540000000400000001000001860000000000000000000S
072024061142000899Amezketa                                                                                            000000000000000937000010000074700000747000000000000000000000166000002440000000400000001000003280000000000000000000S
072024061142000999Andoain                                                                                             000000000000014555000200001127600011275000000000000000000003395000042820000002500000018000053100000000000000000000S
072024061142001099Anoeta                                                                                              000000000000002095000020000155400001554000000000000000000000475000006490000000400000001000007840000000000000000000S
072024061142001199Antzuola                                                                                            000000000000002082000020000160200001602000000000000000000000503000007260000000200000004000009350000000000000000000S
072024061142001299Arama                                                                                               000000000000000189000010000013200000132000000000000000000000042000000560000000100000000000000620000000000000000000S
072024061142001399Aretxabaleta                                                                                        000000000000007155000080000555800005558000000000000000000001865000026110000000800000013000030480000000000000000000S
072024061142001499Asteasu                                                                                             000000000000001546000020000120000001200000000000000000000000232000003560000000200000002000004980000000000000000000S
072024061142001599Ataun                                                                                               000000000000001694000030000125700001257000000000000000000000367000005830000000600000003000007320000000000000000000S
072024061142001699Aia                                                                                                 000000000000002136000020000157400001574000000000000000000000410000005310000000200000004000006250000000000000000000S
072024061142001799Azkoitia                                                                                            000000000000011636000130000854300008543000000000000000000002384000032470000002500000016000040730000000000000000000S
072024061142001899Azpeitia                                                                                            000000000000015183000180001143400011434000000000000000000003204000042040000002900000015000052020000000000000000000S
072024061142001999Beasain                                                                                             000000000000013970000140001002100010021000000000000000000002850000038370000002700000022000047280000000000000000000S
072024061142002099Beizama                                                                                             000000000000000134000010000011000000110000000000000000000000034000000480000000300000000000000530000000000000000000S
072024061142002199Belauntza                                                                                           000000000000000286000010000021000000210000000000000000000000042000000660000000000000000000000810000000000000000000S
072024061142002299Berastegi                                                                                           000000000000001083000020000090400000904000000000000000000000235000003440000000300000002000004420000000000000000000S
072024061142002399Berrobi                                                                                             000000000000000575000010000043600000436000000000000000000000081000001350000000200000000000001740000000000000000000S
072024061142002499Bidania-Goiatz                                                                                      000000000000000538000010000041500000415000000000000000000000082000001390000000100000000000001890000000000000000000S
072024061142002599Zegama                                                                                              000000000000001542000020000111700001117000000000000000000000302000004570000000000000000000006080000000000000000000S
072024061142002699Zerain                                                                                              000000000000000280000010000022400000224000000000000000000000086000001130000000200000000000001320000000000000000000S
072024061142002799Zestoa                                                                                              000000000000003785000050000281000002808000000000000000000000828000010990000001100000003000013290000000000000000000S
072024061142002899Zizurkil                                                                                            000000000000002975000030000220400002204000000000000000000000638000008380000001000000002000010280000000000000000000S
072024061142002999Deba                                                                                                000000000000005393000060000434800004348000000000000000000001516000019350000002200000007000023580000000000000000000S
072024061142003099Eibar                                                                                               000000000000027234000370002060100020601000000000000000000006716000086940000005700000031000103310000000000000000000S
072024061142003199Elduain                                                                                             000000000000000237000010000018800000188000000000000000000000051000000620000000200000000000000800000000000000000000S
072024061142003299Elgoibar                                                                                            000000000000011500000170000858100008581000000000000000000002745000036240000002000000018000044080000000000000000000S
072024061142003399Elgeta                                                                                              000000000000001119000010000085900000859000000000000000000000303000004120000000000000000000004970000000000000000000S
072024061142003499Eskoriatza                                                                                          000000000000004194000040000324900003249000000000000000000000986000012380000000600000002000016190000000000000000000S
072024061142003599Ezkio-Itsaso                                                                                        000000000000000604000010000046700000467000000000000000000000142000002130000000100000000000002630000000000000000000S
072024061142003699Hondarribia                                                                                         000000000000016887000210001353400013533000000000000000000003891000054730000003500000022000067790000000000000000000S
072024061142003799Gaintza                                                                                             000000000000000124000010000010000000100000000000000000000000025000000340000000100000001000000490000000000000000000S
072024061142003899Gabiria                                                                                             000000000000000506000010000040800000408000000000000000000000134000001860000000100000000000002110000000000000000000S
072024061142003999Getaria                                                                                             000000000000002868000030000216900002169000000000000000000000827000010770000000400000005000012870000000000000000000S
072024061142004099Hernani                                                                                             000000000000020527000230001577700015777000000000000000000004663000063690000003600000023000078570000000000000000000S
072024061142004199Hernialde                                                                                           000000000000000313000010000026100000261000000000000000000000066000000910000000000000000000001210000000000000000000S
072024061142004299Ibarra                                                                                              000000000000004130000050000310700003107000000000000000000000811000010700000000600000000000013680000000000000000000S
072024061142004399Idiazabal                                                                                           000000000000002275000030000170800001708000000000000000000000518000006740000000500000003000008520000000000000000000S
072024061142004499Ikaztegieta                                                                                         000000000000000487000010000035400000354000000000000000000000108000001590000000000000000000002020000000000000000000S
072024061142004599Irun                                                                                                000000000000062920000750004745400047454000000000000000000012696000170510000010900000092000210960000000000000000000S
072024061142004699Irura                                                                                               000000000000001887000020000130300001303000000000000000000000329000004690000000200000001000005790000000000000000000S
072024061142004799Itsasondo                                                                                           000000000000000656000010000045300000453000000000000000000000142000001820000000100000000000002440000000000000000000S
072024061142004899Larraul                                                                                             000000000000000257000010000019300000193000000000000000000000045000000660000000000000000000000920000000000000000000S
072024061142004999Lazkao                                                                                              000000000000006013000060000428400004284000000000000000000001335000017130000001000000009000021630000000000000000000S
072024061142005099Leaburu                                                                                             000000000000000394000010000028400000284000000000000000000000072000001060000000000000000000001350000000000000000000S
072024061142005199Legazpi                                                                                             000000000000008341000120000653700006537000000000000000000001921000025480000001400000016000033370000000000000000000S
072024061142005299Legorreta                                                                                           000000000000001464000020000103600001035000000000000000000000341000004440000000500000001000005350000000000000000000S
072024061142005399Lezo                                                                                                000000000000006008000070000479300004793000000000000000000001172000017560000000900000003000022070000000000000000000S
072024061142005499Lizartza                                                                                            000000000000000637000010000048400000484000000000000000000000142000001900000000000000001000002390000000000000000000S
072024061142005599Arrasate/Mondragón                                                                                  000000000000021867000290001694200016942000000000000000000004952000065210000004500000023000085110000000000000000000S
072024061142005699Mutriku                                                                                             000000000000005313000070000409400004094000000000000000000001376000018360000000600000008000021000000000000000000000S
072024061142005799Mutiloa                                                                                             000000000000000262000010000020600000206000000000000000000000054000000840000000000000000000001070000000000000000000S
072024061142005899Olaberria                                                                                           000000000000000918000020000071200000712000000000000000000000243000003000000000500000000000003540000000000000000000S
072024061142005999Oñati                                                                                               000000000000011567000150000880500008805000000000000000000002808000038770000001800000011000047590000000000000000000S
072024061142006099Orexa                                                                                               000000000000000108000010000008600000086000000000000000000000027000000450000000000000002000000560000000000000000000S
072024061142006199Orio                                                                                                000000000000006125000060000458600004586000000000000000000001265000017480000000900000004000021820000000000000000000S
072024061142006299Ormaiztegi                                                                                          000000000000001228000020000092900000929000000000000000000000329000004090000000100000001000004930000000000000000000S
072024061142006399Oiartzun                                                                                            000000000000010331000130000828800008288000000000000000000002414000034240000001800000013000043070000000000000000000S
072024061142006499Pasaia                                                                                              000000000000015857000200001231600012316000000000000000000003272000044720000003400000023000055040000000000000000000S
072024061142006599Soraluze - Placencia de las Armas                                                                   000000000000003751000050000277600002776000000000000000000001020000012510000000900000006000014160000000000000000000S
072024061142006699Errezil                                                                                             000000000000000582000010000045200000452000000000000000000000129000001570000000200000000000002050000000000000000000S
072024061142006799Errenteria                                                                                          000000000000039231000480003057700030577000000000000000000008458000113650000006500000041000139790000000000000000000S
072024061142006899Leintz-Gatzaga                                                                                      000000000000000194000010000016900000169000000000000000000000055000000620000000300000000000000870000000000000000000S
072024061142006999Donostia/San Sebastián                                                                              000000000000188743001900014696500146960000000000000000000044346000618780000042400000235000761570000000000000000000S
072024061142007099Segura                                                                                              000000000000001460000020000106300001063000000000000000000000389000004870000000500000001000005980000000000000000000S
072024061142007199Tolosa                                                                                              000000000000020065000230001506300015063000000000000000000004621000059300000003100000017000076880000000000000000000S
072024061142007299Urnieta                                                                                             000000000000006200000080000495200004952000000000000000000001210000016630000001800000009000021400000000000000000000S
072024061142007399Usurbil                                                                                             000000000000006345000080000496200004962000000000000000000001409000020610000001000000010000025820000000000000000000S
072024061142007499Bergara                                                                                             000000000000014487000170001122300011223000000000000000000003812000050100000001200000013000061840000000000000000000S
072024061142007599Villabona                                                                                           000000000000005826000060000435400004354000000000000000000001388000017870000001000000007000020580000000000000000000S
072024061142007699Ordizia                                                                                             000000000000010641000100000709900007098000000000000000000002185000029030000002000000009000035620000000000000000000S
072024061142007799Urretxu                                                                                             000000000000006739000090000532900005329000000000000000000001671000022240000001700000015000028390000000000000000000S
072024061142007899Zaldibia                                                                                            000000000000001735000020000117400001174000000000000000000000464000005970000000500000001000007090000000000000000000S
072024061142007999Zarautz                                                                                             000000000000023152000290001853500018535000000000000000000005978000080900000004900000016000099260000000000000000000S
072024061142008099Zumarraga                                                                                           000000000000009681000120000751700007517000000000000000000002230000029070000002200000016000036920000000000000000000S
072024061142008199Zumaia                                                                                              000000000000010211000110000789500007895000000000000000000002705000035460000002200000009000042070000000000000000000S
072024061142090199Mendaro                                                                                             000000000000002010000020000143500001435000000000000000000000454000005770000000000000002000007310000000000000000000S
072024061142090299Lasarte-Oria                                                                                        000000000000019133000220001480400014804000000000000000000003946000054740000003500000024000069890000000000000000000S
072024061142090399Astigarraga                                                                                         000000000000007666000070000570200005702000000000000000000001387000019620000001400000012000025640000000000000000000S
072024061142090499Baliarrain                                                                                          000000000000000149000010000009700000097000000000000000000000025000000390000000000000000000000600000000000000000000S
072024061142090599Orendain                                                                                            000000000000000240000010000017400000174000000000000000000000046000000630000000100000000000001000000000000000000000S
072024061142090699Altzaga                                                                                             000000000000000173000010000012800000128000000000000000000000034000000420000000000000000000000620000000000000000000S
072024061142090799Gaztelu                                                                                             000000000000000168000010000012500000125000000000000000000000033000000490000000000000002000000630000000000000000000S
072024061144800199Abadiño                                                                                             000000000000007708000090000598300005983000000000000000000001757000023880000001500000009000029360000000000000000000S
072024061144800299Abanto y Ciérvana-Abanto Zierbena                                                                   000000000000009402000130000779200007792000000000000000000002164000031260000001700000034000038290000000000000000000S
072024061144800399Amorebieta-Etxano                                                                                   000000000000019570000230001479300014793000000000000000000004994000067930000003500000033000079630000000000000000000S
072024061144800499Amoroto                                                                                             000000000000000392000010000032600000326000000000000000000000075000001200000000300000000000001670000000000000000000S
072024061144800599Arakaldo                                                                                            000000000000000164000010000012500000125000000000000000000000021000000350000000000000002000000510000000000000000000S
072024061144800699Arantzazu                                                                                           000000000000000389000010000030000000300000000000000000000000108000001630000000200000003000001950000000000000000000S
072024061144800799Munitibar-Arbatzegi Gerrikaitz                                                                      000000000000000470000010000039400000394000000000000000000000144000001890000000300000000000002080000000000000000000S
072024061144800899Artzentales                                                                                         000000000000000726000010000063700000637000000000000000000000199000002660000000000000003000003280000000000000000000S
072024061144800999Arrankudiaga-Zollo                                                                                  000000000000000991000010000079000000790000000000000000000000319000004210000000300000004000004840000000000000000000S
072024061144801099Arrieta                                                                                             000000000000000581000010000048300000483000000000000000000000150000002100000000000000000000002780000000000000000000S
072024061144801199Arrigorriaga                                                                                        000000000000011954000150000952000009520000000000000000000003084000041900000002600000030000049810000000000000000000S
072024061144801299Bakio                                                                                               000000000000002811000040000224100002241000000000000000000000758000011710000000700000003000013970000000000000000000S
